origem,destino,peso
7bR2kypCT1jHV5AdEOlVXu,4jykcdDz161LtQkEIA9KHy,0.211023
7bR2kypCT1jHV5AdEOlVXu,3sTlrBz2mCh8NLTGF0ZYsW,0.237328
7bR2kypCT1jHV5AdEOlVXu,78K98hFH9pfDGsH2zX96gK,0.220949
7bR2kypCT1jHV5AdEOlVXu,2qb2AHvY6rYg5IdOPBzW42,0.240769
7bR2kypCT1jHV5AdEOlVXu,0oNKDfNXRAllW712Ubr0TT,0.242191
7bR2kypCT1jHV5AdEOlVXu,35fynkU1inCApWDFmlN7uF,0.275382
5XWANb1t35rvZLytVAnEXo,1D3LGEWrRoITVZMio6w59D,0.158064
5XWANb1t35rvZLytVAnEXo,1qcGYnaxvkDayHU41bUDdk,0.262811
5XWANb1t35rvZLytVAnEXo,4564TlXwiccDJBLHTytD4m,0.281352
5XWANb1t35rvZLytVAnEXo,1r4vEAZ09lGIm8eusrJDdq,0.285613
5XWANb1t35rvZLytVAnEXo,5kvsEeN7tv7iqbR4P4do8e,0.250286
5XWANb1t35rvZLytVAnEXo,4kaY5GpsrcJ8nzVIkzsKz2,0.262113
5XWANb1t35rvZLytVAnEXo,1yZKiXqW2nLzRjUHyRTYAx,0.287071
1IjJAoJkJPnxTI5c4ZRzV4,241A1yhKNIr1lPgWY8jU48,0.237493
1IjJAoJkJPnxTI5c4ZRzV4,0FhSQyLOVQvxXQpUykHisG,0.291032
1IjJAoJkJPnxTI5c4ZRzV4,7vyNpyHgzn7GzeGQfGx6sa,0.225628
1IjJAoJkJPnxTI5c4ZRzV4,0MPzWS77NAaDbi5DIbHzR3,0.28451
1IjJAoJkJPnxTI5c4ZRzV4,0FfQ7jgHDMvzH7xuulRmmE,0.261621
1IjJAoJkJPnxTI5c4ZRzV4,1otasz0p5jss807iVL2UTT,0.244057
1IjJAoJkJPnxTI5c4ZRzV4,1l75b5q10NeaBkyMy18R5N,0.293878
71S1qLFhY5IoeQJ2Dri5tV,7xeaZt4aUlJwikyaKtYYX7,0.198969
71S1qLFhY5IoeQJ2Dri5tV,24ZzCdXpQr2ph8on8bnG5p,0.219118
71S1qLFhY5IoeQJ2Dri5tV,5t1XCqqd7HxVd5Aa2T4nIY,0.233767
71S1qLFhY5IoeQJ2Dri5tV,7vT2iRW7l40p9fHnZHBkxy,0.19685
71S1qLFhY5IoeQJ2Dri5tV,4pGPLc8H9Br5JGnmphIbcC,0.237823
71S1qLFhY5IoeQJ2Dri5tV,2BmYD9vajIplYqsOri8zdt,0.240727
71S1qLFhY5IoeQJ2Dri5tV,203aXyqAezc3UUeg8OWhqV,0.246181
2xZ6CGfbCYtqd9wgLCrcpG,1yexB9BhPJFMiFHzdNhVqt,0.224013
2xZ6CGfbCYtqd9wgLCrcpG,7gsWcwi6Y1hj2WSNxnm12K,0.265473
2xZ6CGfbCYtqd9wgLCrcpG,5cYeAqS2jRcWnhjzjb0I9w,0.173151
2xZ6CGfbCYtqd9wgLCrcpG,1gg9RdyhZVpaPHjLtSPHJl,0.238406
2xZ6CGfbCYtqd9wgLCrcpG,7fX3pxdnCHTwXSa3RBWA90,0.268856
2xZ6CGfbCYtqd9wgLCrcpG,2go4N239uPaY9BuXjqBaN7,0.28443
2xZ6CGfbCYtqd9wgLCrcpG,6S1G1YciJfoW5wRzMio6Ll,0.297296
6bGt4qk4m9dZyv7bfO4d4Z,1WjFM1WDt8o6YXwkY1LGgb,0.275364
6bGt4qk4m9dZyv7bfO4d4Z,3OIzbnBlkSnfCNb4Xh1k5k,0.259839
6bGt4qk4m9dZyv7bfO4d4Z,2FHKWdrOz38qa2m7QZlLbo,0.272437
6bGt4qk4m9dZyv7bfO4d4Z,1hJML1xZQEl7WBJTVz8LPj,0.203269
6bGt4qk4m9dZyv7bfO4d4Z,1XmQupNC5hm7TUBoqExnVJ,0.279404
6bGt4qk4m9dZyv7bfO4d4Z,1fChWSrWQSLji72OntARhi,0.289427
6bGt4qk4m9dZyv7bfO4d4Z,0G3PPOWMMPwBJIEH7Udnsu,0.282725
0x8zDT9NeWPvQg6gdKHqqV,64ePZsgVWO1zRVpHxY2VYC,0.228093
0x8zDT9NeWPvQg6gdKHqqV,7xoOxf7w3IEgGjgxnUeIWR,0.189685
0x8zDT9NeWPvQg6gdKHqqV,7HGB1iHlISjo4XOaJVkQEz,0.209813
0x8zDT9NeWPvQg6gdKHqqV,4N7YAWIUEYqntHh04Qdf8M,0.254336
0x8zDT9NeWPvQg6gdKHqqV,5u6578TR44btpshMPX4A9T,0.256222
0x8zDT9NeWPvQg6gdKHqqV,3blFLM3nndnphwGKBYQetw,0.250435
0x8zDT9NeWPvQg6gdKHqqV,0XXD8nHVrmiHJWhP5zV21Q,0.258064
4iwDUy9a2dKXkiuHa7jHXq,0dQfSf8Fxh5npCsCv6R6iQ,0.314019
4iwDUy9a2dKXkiuHa7jHXq,50khO0Eyt5WqIN8D51ieJn,0.110887
4iwDUy9a2dKXkiuHa7jHXq,3wt8H0R9ITj2zJ02aOI2k7,0.342704
4iwDUy9a2dKXkiuHa7jHXq,2xZ6CGfbCYtqd9wgLCrcpG,0.302144
4iwDUy9a2dKXkiuHa7jHXq,5cYeAqS2jRcWnhjzjb0I9w,0.332635
4iwDUy9a2dKXkiuHa7jHXq,1Hc8ZNJYZKSSlnpKHRRXkK,0.35245
4iwDUy9a2dKXkiuHa7jHXq,7fX3pxdnCHTwXSa3RBWA90,0.356585
2UaMe5doUVlWN8VS2CQEtU,7vyNpyHgzn7GzeGQfGx6sa,0.290772
2UaMe5doUVlWN8VS2CQEtU,2qb2AHvY6rYg5IdOPBzW42,0.264008
2UaMe5doUVlWN8VS2CQEtU,17BoUdUM8YOEoPAHCVKV52,0.312658
2UaMe5doUVlWN8VS2CQEtU,50LbLRHQ0UzMOmQGRttH4Q,0.277181
2UaMe5doUVlWN8VS2CQEtU,78K98hFH9pfDGsH2zX96gK,0.244294
0bjwTartpuoR1sHbPhP20c,4rmTER4DSUQqYoWezi02py,0.219507
0bjwTartpuoR1sHbPhP20c,56Dd9uTfY7Ea9tZPUibgtC,0.266685
0bjwTartpuoR1sHbPhP20c,0BgSIWlf1zulLvRyNtjCtg,0.267231
0bjwTartpuoR1sHbPhP20c,0QTUCD4RQiizeoN8pFVxdp,0.281915
0bjwTartpuoR1sHbPhP20c,09tZsv2ZZ4uF1VhQg45YIe,0.283201
4kaY5GpsrcJ8nzVIkzsKz2,5UT8SkrqXhuYJ23am3ESgg,0.234184
4kaY5GpsrcJ8nzVIkzsKz2,341GYXColngGhf4hfCO15y,0.243894
4kaY5GpsrcJ8nzVIkzsKz2,2O5QijC25ENqIc04YOsuw1,0.257078
4kaY5GpsrcJ8nzVIkzsKz2,4FqQkJVgoKw7lvcoxax5ua,0.282583
4kaY5GpsrcJ8nzVIkzsKz2,1otasz0p5jss807iVL2UTT,0.283623
4kaY5GpsrcJ8nzVIkzsKz2,5gK0KVvMPzA1SuXbRvLfgg,0.287229
4YlJ1CQIaN1IP7muOmrXHl,1wUiMzNBtO26PxSlv63KDT,0.239228
4YlJ1CQIaN1IP7muOmrXHl,2YGWqGwDmlwVfK2sxt11uV,0.235428
4YlJ1CQIaN1IP7muOmrXHl,4VJ4ICILSWTDuWlBdsyTHT,0.177472
4YlJ1CQIaN1IP7muOmrXHl,1otasz0p5jss807iVL2UTT,0.221126
4YlJ1CQIaN1IP7muOmrXHl,0FfQ7jgHDMvzH7xuulRmmE,0.240548
241A1yhKNIr1lPgWY8jU48,7vyNpyHgzn7GzeGQfGx6sa,0.209938
241A1yhKNIr1lPgWY8jU48,1CwyRAon1uO8TarUHrXZyP,0.261843
241A1yhKNIr1lPgWY8jU48,3wMdKeTSx2X9mLo3bfifvV,0.126253
241A1yhKNIr1lPgWY8jU48,6EssH5OqUBgu7YT4RKCo7d,0.314678
241A1yhKNIr1lPgWY8jU48,010LzZsO4eqQUdUv1f1y9m,0.332077
241A1yhKNIr1lPgWY8jU48,0yE4NQK0nZr94t0XnRWhCP,0.325531
0TVvLlCFoRbepER0IhqRqa,0xmFMrp79pxqE8dvT28rW5,0.222717
0TVvLlCFoRbepER0IhqRqa,2yxCyMkm1nxPVshwPPGBuT,0.198732
0TVvLlCFoRbepER0IhqRqa,2N2WprSNZnbFudxdf9wv85,0.147056
0TVvLlCFoRbepER0IhqRqa,0WNGdNAObdW0pFmfkRfvQA,0.223063
4BZiMTl1x5LB6C0QrridwB,1PGyfLQdgFPXGEtP2b6ovZ,0.207057
4BZiMTl1x5LB6C0QrridwB,3UzG9lnmUswPscvRfVmHcv,0.190215
4BZiMTl1x5LB6C0QrridwB,0xmFMrp79pxqE8dvT28rW5,0.235226
4BZiMTl1x5LB6C0QrridwB,1e6za5PtF2cndLHKZD7nrm,0.243081
4BZiMTl1x5LB6C0QrridwB,2sf8YvuA9NCJJdCDtn4FS1,0.257955
4BZiMTl1x5LB6C0QrridwB,5momcZeBnYAHWzxTxVO0pq,0.261005
4BZiMTl1x5LB6C0QrridwB,269izsyL5diRwlT8Hlo1ap,0.280527
1gg9RdyhZVpaPHjLtSPHJl,6EDXKAUD4cYjdaAHya93Dg,0.23768
1gg9RdyhZVpaPHjLtSPHJl,1yexB9BhPJFMiFHzdNhVqt,0.18239
1gg9RdyhZVpaPHjLtSPHJl,5J46ZclMEseJiZklYTs1fB,0.247101
1gg9RdyhZVpaPHjLtSPHJl,7gsWcwi6Y1hj2WSNxnm12K,0.247306
1gg9RdyhZVpaPHjLtSPHJl,5f1aVfi9nYxMHpcA6h0wOK,0.264667
4WxB3DitRDB6LUaofMZXOj,3mitihxtaCjOvI32aYPesS,0.489448
4WxB3DitRDB6LUaofMZXOj,5IXi84mbsgG5BNFbxVQb8m,0.468289
4WxB3DitRDB6LUaofMZXOj,3BHq6lrebBf1zel4woIn5D,0.446647
4WxB3DitRDB6LUaofMZXOj,1WLi0hhJgsiOY02SFCL5yD,0.48622
4WxB3DitRDB6LUaofMZXOj,5Ll8OkCMHgWg9y1nXTgeK0,0.418494
4WxB3DitRDB6LUaofMZXOj,0x63wubUOWRqBEu0AKHp7R,0.371344
4WxB3DitRDB6LUaofMZXOj,2sf8YvuA9NCJJdCDtn4FS1,0.506083
0B8RjYdoUs8APZHvDXoM6T,3Ux8UdONG81vCs0JKoZAqf,0.141928
0B8RjYdoUs8APZHvDXoM6T,0yjMZ91BWzk7ZuUvDwStnP,0.184922
0B8RjYdoUs8APZHvDXoM6T,33h15eYK2f46t4iObrPTpx,0.219975
0B8RjYdoUs8APZHvDXoM6T,6Emv8Lu3LVu2Ybn32Qlj6M,0.246202
0B8RjYdoUs8APZHvDXoM6T,1pFQjTepnRQ89hMbjMXkTk,0.25345
1ivxyu8sD0fHm2Wnl5HnS3,33h15eYK2f46t4iObrPTpx,0.231058
1ivxyu8sD0fHm2Wnl5HnS3,3Ux8UdONG81vCs0JKoZAqf,0.245615
1ivxyu8sD0fHm2Wnl5HnS3,7HGB1iHlISjo4XOaJVkQEz,0.207968
1ivxyu8sD0fHm2Wnl5HnS3,5u6578TR44btpshMPX4A9T,0.232887
1ivxyu8sD0fHm2Wnl5HnS3,7xoOxf7w3IEgGjgxnUeIWR,0.271805
1ivxyu8sD0fHm2Wnl5HnS3,0O6JAjCYkpjRxBllV4O1mw,0.272143
64ePZsgVWO1zRVpHxY2VYC,7xoOxf7w3IEgGjgxnUeIWR,0.222648
64ePZsgVWO1zRVpHxY2VYC,0XXD8nHVrmiHJWhP5zV21Q,0.248548
64ePZsgVWO1zRVpHxY2VYC,1yZKiXqW2nLzRjUHyRTYAx,0.184937
64ePZsgVWO1zRVpHxY2VYC,7HGB1iHlISjo4XOaJVkQEz,0.23383
64ePZsgVWO1zRVpHxY2VYC,60glrFrvqFW5RmNNecsnaa,0.239175
64ePZsgVWO1zRVpHxY2VYC,7mF0Ut2Dydj7s0lsNh4ulo,0.253116
01Tmt6u5mTUS2oCF0Vx9tp,1yZKiXqW2nLzRjUHyRTYAx,0.233853
01Tmt6u5mTUS2oCF0Vx9tp,0e0ePOulGI6SzoAwBW5fcy,0.271927
01Tmt6u5mTUS2oCF0Vx9tp,28fz3mwbypiLwIOyLkOuvv,0.278932
01Tmt6u5mTUS2oCF0Vx9tp,0CYDtOPWPUFlfam3CwagLl,0.288608
01Tmt6u5mTUS2oCF0Vx9tp,6PEdCE0cepdEqbUmAiyFUN,0.274758
01Tmt6u5mTUS2oCF0Vx9tp,0VpcSl7QEqVEiAZLQFW0rm,0.294849
01Tmt6u5mTUS2oCF0Vx9tp,4OB2F01FVAftaBZr5dKQkI,0.298843
1rprKrpaPF5aGyRIsRR3ym,47KsplhdwkfxIlvfproGJ6,0.260781
1rprKrpaPF5aGyRIsRR3ym,0L6cCPWguL1GYWNUlRFx55,0.267571
1rprKrpaPF5aGyRIsRR3ym,5u6578TR44btpshMPX4A9T,0.260319
1rprKrpaPF5aGyRIsRR3ym,6U5dknLPsIA4uxNgQNDbgg,0.261971
1rprKrpaPF5aGyRIsRR3ym,6vUbvOE2bM2GwlnfGIVbwy,0.279011
1rprKrpaPF5aGyRIsRR3ym,1ivxyu8sD0fHm2Wnl5HnS3,0.281705
1rprKrpaPF5aGyRIsRR3ym,6QlxhWfDUd1X2MfpBphBke,0.299893
7c7M7iBp39zQH1v4FmuG2L,3sTlrBz2mCh8NLTGF0ZYsW,0.23612
7c7M7iBp39zQH1v4FmuG2L,7mF0Ut2Dydj7s0lsNh4ulo,0.249231
7c7M7iBp39zQH1v4FmuG2L,5egFjQRWKSFGYfnPbE7gCg,0.282756
7c7M7iBp39zQH1v4FmuG2L,2NaU7cuWOBIOPA2nBJ06Hd,0.28728
7c7M7iBp39zQH1v4FmuG2L,64ePZsgVWO1zRVpHxY2VYC,0.291066
7c7M7iBp39zQH1v4FmuG2L,47KsplhdwkfxIlvfproGJ6,0.294537
4ke6wCVSdY91iMsIayiMKG,2qb2AHvY6rYg5IdOPBzW42,0.217397
4ke6wCVSdY91iMsIayiMKG,3i4ssEZfLO3bgaB6hnj3tp,0.172888
4ke6wCVSdY91iMsIayiMKG,3NeIv5vFoKByUnjMjMQVEc,0.250583
4ke6wCVSdY91iMsIayiMKG,5XDff6EyEQ4k0y0xNsnT94,0.264215
4ke6wCVSdY91iMsIayiMKG,4VooxXqh0kzJwejzx2ounP,0.281655
4ke6wCVSdY91iMsIayiMKG,7bR2kypCT1jHV5AdEOlVXu,0.32903
0bcUxZsyjbkoQem4ectNyL,3xyXfeL1jGtDugtFsZ33au,0.133304
0bcUxZsyjbkoQem4ectNyL,5XDff6EyEQ4k0y0xNsnT94,0.190462
0bcUxZsyjbkoQem4ectNyL,3i4ssEZfLO3bgaB6hnj3tp,0.240846
0bcUxZsyjbkoQem4ectNyL,6ZQwKxRPkB8G7J4kdopZun,0.250003
0bcUxZsyjbkoQem4ectNyL,3DS1sb4xQjCVBlTKfQ5bJL,0.255989
0bcUxZsyjbkoQem4ectNyL,3csmYakG7A0B7nydmVrtcJ,0.26483
2go4N239uPaY9BuXjqBaN7,7m0ZAW5ZO9lo6UOKyRPOJk,0.236578
2go4N239uPaY9BuXjqBaN7,5cYeAqS2jRcWnhjzjb0I9w,0.203588
2go4N239uPaY9BuXjqBaN7,4aZ3Q0c3BJtj59wHXZAk8e,0.193263
5teAcN3Pznv5ioR61vDyBF,1PGyfLQdgFPXGEtP2b6ovZ,0.241433
5teAcN3Pznv5ioR61vDyBF,1e6za5PtF2cndLHKZD7nrm,0.220492
5teAcN3Pznv5ioR61vDyBF,1jdAzKbRRrIQ3fpodftKfj,0.229806
5teAcN3Pznv5ioR61vDyBF,3UzG9lnmUswPscvRfVmHcv,0.239608
5teAcN3Pznv5ioR61vDyBF,2xpnonWGXlJezE4Io34Od1,0.263479
5teAcN3Pznv5ioR61vDyBF,5fTLG86jUCAY20wiFCPXHz,0.265584
5MmNOXaC7atpqa2iuwXypU,28fz3mwbypiLwIOyLkOuvv,0.306632
5MmNOXaC7atpqa2iuwXypU,06yFJ4oBPaErOmVcr6pU0a,0.285857
5MmNOXaC7atpqa2iuwXypU,0IYrGOyrB4IM1Q1nMGnpSk,0.294087
5MmNOXaC7atpqa2iuwXypU,5TdRicOJHcenXBX6yeGuDY,0.307946
5MmNOXaC7atpqa2iuwXypU,3g4pTHWexavlolUn0Wek95,0.281873
5MmNOXaC7atpqa2iuwXypU,7L5gqfo7knuspkgRvToaEs,0.325434
5MmNOXaC7atpqa2iuwXypU,5LAsS7ulJBhUmlBVEKDl92,0.334048
6vjHHdfX5V9cub2SJkntch,2qhiFo7TyuNxeMdeNld3Ld,0.177025
6vjHHdfX5V9cub2SJkntch,3cT3YJhfH9MnRlytndC7hM,0.232148
6vjHHdfX5V9cub2SJkntch,2yxCyMkm1nxPVshwPPGBuT,0.242083
6vjHHdfX5V9cub2SJkntch,0WNGdNAObdW0pFmfkRfvQA,0.250877
1qOoUsil8Q4NIOPZUX4w9X,5aZuGNyDGuHcPk28R94vwd,0.256798
1qOoUsil8Q4NIOPZUX4w9X,7qELh1G8CuBOVpaL50bAAn,0.287858
1qOoUsil8Q4NIOPZUX4w9X,3xmYT6XDkqMpQCA8hHdKip,0.241702
1qOoUsil8Q4NIOPZUX4w9X,3NeIv5vFoKByUnjMjMQVEc,0.286579
1qOoUsil8Q4NIOPZUX4w9X,3DS1sb4xQjCVBlTKfQ5bJL,0.261882
1qOoUsil8Q4NIOPZUX4w9X,4TzYOU4X5Xd5QjTdUSkoUd,0.294711
1qOoUsil8Q4NIOPZUX4w9X,3i4ssEZfLO3bgaB6hnj3tp,0.303624
6EssH5OqUBgu7YT4RKCo7d,4OvmpueFGgjSLvqRu6vLhD,0.182451
6EssH5OqUBgu7YT4RKCo7d,3xpAO0neyFYUCawAfOhMA6,0.248093
6EssH5OqUBgu7YT4RKCo7d,5jSDuzpiOWm6EYgnluuiKQ,0.244144
6EssH5OqUBgu7YT4RKCo7d,0yE4NQK0nZr94t0XnRWhCP,0.218129
6EssH5OqUBgu7YT4RKCo7d,7xeaZt4aUlJwikyaKtYYX7,0.238865
6EssH5OqUBgu7YT4RKCo7d,4pGPLc8H9Br5JGnmphIbcC,0.153665
6EssH5OqUBgu7YT4RKCo7d,7vMa1EWSLnbjSCcaniuZsL,0.250369
3i4ssEZfLO3bgaB6hnj3tp,3NeIv5vFoKByUnjMjMQVEc,0.16993
3i4ssEZfLO3bgaB6hnj3tp,5XDff6EyEQ4k0y0xNsnT94,0.227564
3i4ssEZfLO3bgaB6hnj3tp,6ZQwKxRPkB8G7J4kdopZun,0.228065
7fX3pxdnCHTwXSa3RBWA90,7gsWcwi6Y1hj2WSNxnm12K,0.267191
7fX3pxdnCHTwXSa3RBWA90,5jVwhqE4U5yoR5QM9gj37J,0.243549
7fX3pxdnCHTwXSa3RBWA90,5cYeAqS2jRcWnhjzjb0I9w,0.250749
7fX3pxdnCHTwXSa3RBWA90,133tViiZ8Ep6xDlGTSWFFa,0.267657
6D0G3ssorLK8xodMwRgtWQ,2XmNz3NbRCsuMeygkSXJWG,0.252271
6D0G3ssorLK8xodMwRgtWQ,7xoOxf7w3IEgGjgxnUeIWR,0.224361
6D0G3ssorLK8xodMwRgtWQ,0XXD8nHVrmiHJWhP5zV21Q,0.232534
6D0G3ssorLK8xodMwRgtWQ,7HGB1iHlISjo4XOaJVkQEz,0.238311
6D0G3ssorLK8xodMwRgtWQ,4N7YAWIUEYqntHh04Qdf8M,0.210155
6D0G3ssorLK8xodMwRgtWQ,1m1H95WBClrt9286hxVryw,0.268864
6D0G3ssorLK8xodMwRgtWQ,5fTZEl1XxMWwTvCDiqMmNr,0.284957
19K67ARK51RFvi3CDdB69g,7L5gqfo7knuspkgRvToaEs,0.131091
19K67ARK51RFvi3CDdB69g,36FtJCuOoIsZ3QkF7uJLtv,0.219985
19K67ARK51RFvi3CDdB69g,3vfzsZc8D6LogqdMalEADL,0.244972
19K67ARK51RFvi3CDdB69g,3cv9SgVTIUjpF0DXjHAQ9F,0.264778
19K67ARK51RFvi3CDdB69g,3JPTkwFCf0SHfRVWOpZetC,0.253779
19K67ARK51RFvi3CDdB69g,1U0r0NTk1REudDGzNICs17,0.275209
19K67ARK51RFvi3CDdB69g,2KWCHX9hCadTNbUhLWvDDq,0.276929
33T8SeqYqujyw09xA4Y9Tu,01Tmt6u5mTUS2oCF0Vx9tp,0.360745
33T8SeqYqujyw09xA4Y9Tu,6PEdCE0cepdEqbUmAiyFUN,0.326164
33T8SeqYqujyw09xA4Y9Tu,4OB2F01FVAftaBZr5dKQkI,0.346205
33T8SeqYqujyw09xA4Y9Tu,0K2ZTt8Hf6TS1MlfI4vWvH,0.352335
33T8SeqYqujyw09xA4Y9Tu,0VpcSl7QEqVEiAZLQFW0rm,0.315389
33T8SeqYqujyw09xA4Y9Tu,6bznygZI0NpMT9V3Az9uj8,0.362796
33T8SeqYqujyw09xA4Y9Tu,7qvmmQMaJ9EdxeFChIyNhu,0.373746
23Ltu2EkEuP7XA8xk1SKaZ,3IDUUaSVG6SyI89paYybmK,0.385342
23Ltu2EkEuP7XA8xk1SKaZ,2MhY90bXu49lH9T1uj7h0I,0.350824
23Ltu2EkEuP7XA8xk1SKaZ,1dYE0oCGmtPdlWAlZMP2ya,0.361217
23Ltu2EkEuP7XA8xk1SKaZ,1svDKiz3n0VluHe1kxD0ay,0.401931
23Ltu2EkEuP7XA8xk1SKaZ,2w1gsuyH8vJO2aH7JAaa4x,0.430067
33h15eYK2f46t4iObrPTpx,5GPNmTxcXM0J62oZqQN04P,0.171643
33h15eYK2f46t4iObrPTpx,0yjMZ91BWzk7ZuUvDwStnP,0.173273
33h15eYK2f46t4iObrPTpx,3Ux8UdONG81vCs0JKoZAqf,0.125589
33h15eYK2f46t4iObrPTpx,5dCsHs5nynTHGdua0raMRR,0.220256
5rDyQ4JlX5h1kStov38c3k,3CnSYOH099qNCbPI68itcZ,0.195238
5rDyQ4JlX5h1kStov38c3k,3q6WrVUkLKpAwBfxKO87uX,0.202123
5rDyQ4JlX5h1kStov38c3k,5GApaOoX2suGhfLcoB3xfX,0.234404
5rDyQ4JlX5h1kStov38c3k,2BmYD9vajIplYqsOri8zdt,0.206747
5rDyQ4JlX5h1kStov38c3k,44iD1bnZ6eH79AcjGYNTNG,0.237717
5rDyQ4JlX5h1kStov38c3k,6t5JVIK5NLb12nqnB49Ayn,0.239034
74cONalKw3Op50jjyDDrV4,2Adshg6ixiUmC5ljN4Anx5,0.375556
74cONalKw3Op50jjyDDrV4,18fNZkE9DucBXYNOFyJQSY,0.209552
74cONalKw3Op50jjyDDrV4,2KCGkQJsoROFnXgEN211Sm,0.270866
74cONalKw3Op50jjyDDrV4,5UT8SkrqXhuYJ23am3ESgg,0.367875
74cONalKw3Op50jjyDDrV4,4cpdzzOLPuoRLnaJBcQFYp,0.337214
74cONalKw3Op50jjyDDrV4,7Dy5WY9UIZyfXCat1lmCjp,0.380236
1wUiMzNBtO26PxSlv63KDT,5MN4Z7ZCqfL0XMKsmR3l8o,0.261304
1wUiMzNBtO26PxSlv63KDT,2YGWqGwDmlwVfK2sxt11uV,0.259691
1wUiMzNBtO26PxSlv63KDT,28fz3mwbypiLwIOyLkOuvv,0.293736
1wUiMzNBtO26PxSlv63KDT,0yjMZ91BWzk7ZuUvDwStnP,0.27738
3KIEMaVhCuWXSv1NDpiSYI,2IdWs5sY15fC4kW9XZRmbS,0.267425
3KIEMaVhCuWXSv1NDpiSYI,7ALKKyWT7XElMb4IbifXxt,0.184553
3KIEMaVhCuWXSv1NDpiSYI,7xMGONkvDHWb9X4asybGnf,0.293351
3KIEMaVhCuWXSv1NDpiSYI,5qgUN8PUdtXen2QHd34g4B,0.249598
3KIEMaVhCuWXSv1NDpiSYI,3xsKgs8cn3Tu5Vm77lms1p,0.267222
3KIEMaVhCuWXSv1NDpiSYI,0mILDngZDQ0iXpH5lW6nPB,0.210721
3KIEMaVhCuWXSv1NDpiSYI,174S4zGFfw7tCzXni3x4qm,0.300116
5wCcjjlXScSaKsHywDVj8E,5dCsHs5nynTHGdua0raMRR,0.225266
5wCcjjlXScSaKsHywDVj8E,4F3GHDGt4yznPzdn9ScHYq,0.155312
5wCcjjlXScSaKsHywDVj8E,33h15eYK2f46t4iObrPTpx,0.224278
5wCcjjlXScSaKsHywDVj8E,0AXhuMf3eW4IHYIJhvEK4O,0.227174
5wCcjjlXScSaKsHywDVj8E,7gip0LcKJuuS4pfg7Ya8gD,0.227482
0VpcSl7QEqVEiAZLQFW0rm,4XvU4tmcGobMHgz3bOB9M1,0.223194
0VpcSl7QEqVEiAZLQFW0rm,2lgH1YwzYxM9GLZAa8LMED,0.285941
0VpcSl7QEqVEiAZLQFW0rm,0WrxJn5wWUgU9U2gY0khWf,0.288355
0VpcSl7QEqVEiAZLQFW0rm,1aJwIrmZskcIVeegeZBz5E,0.203797
0VpcSl7QEqVEiAZLQFW0rm,1lSfV8Pleuvp1g616GqdbQ,0.280185
0VpcSl7QEqVEiAZLQFW0rm,3g4pTHWexavlolUn0Wek95,0.312248
4VwdR5vWYqkVfpU9IqZ40w,0L6cCPWguL1GYWNUlRFx55,0.277993
4VwdR5vWYqkVfpU9IqZ40w,789vJ50Pr8lc4PzbzNL4E8,0.283877
4VwdR5vWYqkVfpU9IqZ40w,3B78DXMnln9WaFdWkU13Fm,0.237526
4VwdR5vWYqkVfpU9IqZ40w,4VJ4ICILSWTDuWlBdsyTHT,0.269313
4VwdR5vWYqkVfpU9IqZ40w,341GYXColngGhf4hfCO15y,0.222715
4VwdR5vWYqkVfpU9IqZ40w,5MfQgdHlFrSNMCbOJG7SwE,0.285515
7xeaZt4aUlJwikyaKtYYX7,5t1XCqqd7HxVd5Aa2T4nIY,0.218809
7xeaZt4aUlJwikyaKtYYX7,1n3De6BAUp1o9kPPTtOdZt,0.220504
7xeaZt4aUlJwikyaKtYYX7,6t5JVIK5NLb12nqnB49Ayn,0.203684
7xeaZt4aUlJwikyaKtYYX7,4OvmpueFGgjSLvqRu6vLhD,0.231903
29VglJSWQLGjXo9ugmP037,3Ayrd8prgnUYU4ErMgflBV,0.323114
29VglJSWQLGjXo9ugmP037,4cpdzzOLPuoRLnaJBcQFYp,0.33026
29VglJSWQLGjXo9ugmP037,5aTBi6b1nVAdJJYh6aCDXe,0.334612
29VglJSWQLGjXo9ugmP037,00kVj18BmiLmiB8PUJWZ4G,0.265038
29VglJSWQLGjXo9ugmP037,73WpXYXqQFUuSkIul0VzSI,0.31521
29VglJSWQLGjXo9ugmP037,0Wfekmh7WebSfhly0SuAVG,0.318388
3sV6WILFjagtbqZwoX4ZWr,1qqijONRt6fZwzZoRxoOnp,0.292437
3sV6WILFjagtbqZwoX4ZWr,1e6za5PtF2cndLHKZD7nrm,0.329487
3sV6WILFjagtbqZwoX4ZWr,5teAcN3Pznv5ioR61vDyBF,0.272955
3sV6WILFjagtbqZwoX4ZWr,1jdAzKbRRrIQ3fpodftKfj,0.332945
3sV6WILFjagtbqZwoX4ZWr,517HPctLHA8fncBNBmhsNW,0.304126
3sV6WILFjagtbqZwoX4ZWr,3UzG9lnmUswPscvRfVmHcv,0.338461
3sV6WILFjagtbqZwoX4ZWr,2xpnonWGXlJezE4Io34Od1,0.371311
0tikP9agfqFyjJS4NLJHxp,50LbLRHQ0UzMOmQGRttH4Q,0.205861
0tikP9agfqFyjJS4NLJHxp,1urAiJx2zVaNJbioi0BAnY,0.249384
0tikP9agfqFyjJS4NLJHxp,7vyNpyHgzn7GzeGQfGx6sa,0.248816
0tikP9agfqFyjJS4NLJHxp,4TzYOU4X5Xd5QjTdUSkoUd,0.256595
0tikP9agfqFyjJS4NLJHxp,04FyuzQPX9ObQuCHfvxCBo,0.297159
